ID	COMPOUND_ID	CREATED_ON	DATATYPE_ID	DATATYPE	TEXT
298	18451	2007-09-24	18451	General	Relative stereochemistry. Structures shown correspond with those of the (1R,2R,5R) absolute configuration.
299	46742	2007-10-01	46742	General	Relative stereochemistry. The structure, SMILES and InChI shown are those for the isomer with 4R,5S absolute stereochemistry.
300	27920	2007-10-03	27920	General	Relative stereochemistry. The structure, InChI and SMILES shown are those for the isomer with 2R,2'S absolute stereochemistry.
301	39152	2007-10-10	39152	General	See: Beck, W., Evers, J., Goebel, M., Oehlinger, G. and Klapoetke, T.M. (2007) The crystal and molecular structure of mercury fulminate (Knallquecksilber). Zeitschrift fuer anorganische und allgemeine Chemie 633, 1417-1422. [DOI:10.1002/zaac.200700176]
302	46880	2007-10-15	84335	CompoundName	This name is explicitly not recommended by IUPAC.
303	42241	2007-10-15	77827	CompoundName	The term 'ethyloxy' is explicitly not recommended by IUPAC.
304	46881	2007-10-15	84347	CompoundName	This name is explicitly not recommended by IUPAC.
305	46889	2007-10-16	84364	CompoundName	From InvivoGen product information.
306	46889	2007-10-17	84416	CompoundName	From InvivoGen product information.
307	35897	2007-10-19	63615	CompoundName	Should not be confused with vinyl acetate (CHEBI:46916).
308	35900	2007-10-19	35900	General	Should not be confused with vinyl acetate (CHEBI:46916).
309	46916	2007-10-19	46916	General	Should not be confused with but-3-enoate (CHEBI:35900).
310	16991	2007-11-05	84755	CompoundName	A former name for deoxyribonucleic acid. It was so termed because the thymus gland was found to be a particularly rich source of nucleic acid of a type that was thought at the time to be characteristic of animal tissues and that was distinct from the type believed to be characteristic of plant tissues and known as 'yeast nucleic acid'. Cf. CHEBI:33697.
311	33697	2007-11-05	84756	CompoundName	A former term for ribonucleic acid. Cf. 'thymus nucleic acid' (CHEBI:16991).
312	47035	2007-11-08	47035	General	See: Stepien et al. (2007) Expanded porphyrin with a split personality: a Hueckel-Moebius aromaticity switch. Angew. Chem. Int. Ed. 46, 7869-7873. [DOI:10.1002/anie.200700555]
313	47762	2007-11-12	87402	CompoundName	See: Reynolds, C.M., Kalb, S.R., Cotter, R.J. and Raetz, C.R.H. (2005) A phosphoethanolamine transferase specific for the outer 3-deoxy-D-manno-octulosonic acid residue of Escherichia coli lipopolysaccharide. J. Biol. Chem. 280, 21202-21211. [PMID:15795227]
315	15376	2007-12-07	88295	CompoundName	The name is ambiguous due to a lack of locants to the stereodescriptors cis and trans.
316	28118	2007-12-11	46148	CompoundName	The trivial name refers specifically to the D enantiomer.
317	29830	2007-12-11	88406	CompoundName	This name is explicitly not recommended by IUPAC.
318	29830	2007-12-11	88407	CompoundName	This name is explicitly not recommended by IUPAC.
326	48048	2007-12-17	48048	General	See: Williams, P.G., Buchanan, G.O., Feling, R.H., Kauffman, C.A., Jensen, P.R. and Fenical, W. (2005) New cytotoxic salinosporamides from the marine actinomycete Salinispora tropica. J. Org. Chem. 70, 6196-6203. [PMID:16050677]
327	48047	2007-12-17	48047	General	See: Williams, P.G., Buchanan, G.O., Feling, R.H., Kauffman, C.A., Jensen, P.R. and Fenical, W. (2005) New cytotoxic salinosporamides from the marine actinomycete Salinispora tropica. J. Org. Chem. 70, 6196-6203. [PMID:16050677]
328	48051	2008-03-20	88601	CompoundName	not recommended by IUPAC
329	48051	2008-03-20	88600	CompoundName	not recommended by IUPAC
330	47922	2007-12-17	88605	CompoundName	See: Varfolomeev, E. et al. (2007) IAP antagonists induce autoubiquitination of c-IAPs, NF-kappaB activation, and TNFalpha-dependent apoptosis. Cell 131, 669-681. [PMID:18022362]
331	47924	2007-12-17	88604	CompoundName	See: Varfolomeev, E. et al. (2007) IAP antagonists induce autoubiquitination of c-IAPs, NF-kappaB activation, and TNFalpha-dependent apoptosis. Cell 131, 669-681. [PMID:18022362]
332	48053	2008-04-04	88619	CompoundName	Not recommended by IUPAC
333	48055	2008-04-04	88620	CompoundName	Not recommended by IUPAC
334	48057	2008-01-28	88622	CompoundName	This name is no longer recommended by IUPAC.
336	30361	2007-12-21	42089	CompoundName	Prefered by IUPAC
337	48090	2007-12-21	88746	CompoundName	Not recommanded by IUPAC
338	48090	2007-12-21	88745	CompoundName	Not recommanded by IUPAC
340	32816	2008-01-07	88834	CompoundName	Acronym for Brenztraubensaeure.
341	46882	2008-01-11	89191	CompoundName	not recommended by IUPAC
342	48231	2008-01-25	89219	CompoundName	No longer recommended by IUPAC.
343	29770	2008-01-14	89310	CompoundName	Not recommended by IUPAC
349	39143	2008-01-16	89420	CompoundName	The usage of this term as a synonym for Lewis acid is discouraged by IUPAC.
350	39144	2008-01-16	89421	CompoundName	The usage of this term as a synonym for Lewis base  is discouraged by IUPAC.
351	48272	2008-01-17	89519	CompoundName	This name is no longer recommended by IUPAC.
352	48349	2008-01-25	89206	CompoundName	No longer recommended by IUPAC.
353	48350	2008-01-25	89975	CompoundName	No longer recommended by IUPAC.
354	48059	2008-01-28	88630	CompoundName	This name is no longer recommended by IUPAC.
355	48372	2008-01-28	90151	CompoundName	This name for anilinyl radical is explicitly not recommended by IUPAC. Cf. anilino group (CHEBI:48285).
357	48285	2008-01-28	90138	CompoundName	This name has also been used for anilinyl radical (CHEBI:48372).
358	48376	2008-01-28	90196	CompoundName	This name is no longer recommended by IUPAC.
359	48377	2008-01-28	90200	CompoundName	An obsolete term for imidic acids, which is not recommended by IUPAC.
360	48386	2008-01-31	90336	CompoundName	Misnomer
361	48422	2008-02-01	48422	General	MeSH term D27.505.696.377.077.099
362	48440	2008-02-05	90445	CompoundName	not recommended by IUPAC
363	48499	2008-02-12	90613	CompoundName	not recommended by IUPAC
364	48530	2008-02-28	48530	General	Zhou, G., Tsai, C.W. and Liu, J.O. (2003) Fumagalone, a reversible inhibitor of type 2 methionine aminopeptidase and angiogenesis. J. Med. Chem. 46, 3452-3454. [PMID:12877582]
365	48551	2008-02-21	40415	CompoundName	Not recommended by IUPAC.
366	3347	2008-02-22	90987	CompoundName	Misnomer
367	42601	2008-02-29	42601	General	The X-ray structure of human methionine aminopeptidase-2 complexed with fumagillin (PDB:1BOA) shows a covalent bond between a N(epsilon) atom of His-231 and the carbon of fumagillin.
369	48716	2008-03-07	91614	CompoundName	See: Li, F., Murillo, C. and Wurtzel, E.T. (2007) Plant Physiol. 144, 1181-1189. [PMID:17434985]
370	39059	2008-03-11	39059	General	J. Greiner, J.G. Riess and P. Vierling, Fluorinated surfactants intended for biomedical uses. In: R. Filler, Y. Kobayashi and L. Yagupolskii, Editors, Organofluorine Compounds in Medicinal Chemistry and Biomedical Applications, Elsevier, New York (1993), pp. 339-380
371	40850	2008-03-11	91898	CompoundName	Tautomer
372	48439	2008-04-04	90443	CompoundName	Not recommended by IUPAC
373	30274	2008-03-13	91993	CompoundName	Not recommanded by IUPAC
374	30274	2008-03-13	91992	CompoundName	Not recommanded by IUPAC
375	29358	2008-04-21	92877	CompoundName	This name is explicitly not recommended by IUPAC.
376	48668	2008-04-21	48668	General	MeSH D08.811.277.656.300.032 : gamma-secretase
377	29767	2008-06-18	99339	CompoundName	Commonly used term not recommended by IUPAC.
378	29767	2008-06-18	99338	CompoundName	Commonly used term not recommended by IUPAC.
382	50387	2008-08-07	50387	General	PMID:15719101
384	2366	2008-08-11	100656	CompoundName	doi: 10.1021/ja0439219
385	32956	2008-09-02	32956	General	A pentaketide dimer.
386	19702	2008-09-18	101774	CompoundName	Misnomer
387	47846	2008-12-03	47846	General	The uncharged canonical form R(.)C(.)-N=CR2 is called an alkylidene- (or hydrocarbylidene-) amino carbene; the name iminyl carbene is incorrect because iminyl is not a recognized prefix for -N=CR2.
388	51366	2009-01-13	51366	General	Imidoyl is a shortened but imprecise term for carboximidoyl, RC(=NH)-.
389	16862	2009-01-20	16862	General	In the structure and formula R represents a nucleotide base substituent.
390	17326	2009-01-20	17326	General	In the structure and formula R represents a nucleotide base substituent.
391	51480	2009-01-22	51480	General	PMID: 18234666
392	51479	2009-01-22	51479	General	PMID: 18234666
393	51458	2009-01-22	51458	General	PMID: 18234666
395	51730	2009-02-02	106429	CompoundName	This name has been used previously but is no longer acceptable.
396	51736	2009-02-02	106435	CompoundName	This name has been used previously but is no longer acceptable.
397	51822	2009-02-05	51822	General	pmid:15182204
398	42646	2009-02-09	106799	CompoundName	IUBMB Enzyme Nomenclature Glossary entry for EC 1.14.21.7 defines flaviolin as the 1,2-quinone.
399	51913	2009-02-13	51913	General	PMID: 8486620
401	52142	2009-03-23	52142	General	R-groups may be H.
402	52143	2009-03-23	52143	General	R-groups may be H.
403	16658	2009-03-24	16658	General	R-groups may be H.
404	52223	2009-03-24	52223	General	R-groups may be H.
405	52224	2009-03-24	52224	General	R-groups may be H.
406	17952	2009-03-24	17952	General	R-groups may be H.
407	16816	2009-03-24	16816	General	R-groups may be H.
408	17155	2009-03-24	17155	General	R-groups may be H.
409	16768	2009-05-21	108967	CompoundName	Cited in pmid:16768
410	16701	2009-06-08	16701	General	In the structural diagram, R1 = base, R2 = OH or H.  Although for clarity the monophosphate is shown here, the class also incudes di-, tri- and tetra-phosphates.
412	18375	2009-06-08	18375	General	In the structural diagram, R1 = base, R2 = OH or H. Although for clarity the cyclic monophosphate is shown here, the class also incudes cyclic di-, tri- and tetra-phosphates.
413	15563	2009-06-10	109284	CompoundName	Previous name (from IUBMB Glossary)
414	52662	2009-07-08	52662	General	The numbering of the 6-carboxy substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
415	52663	2009-07-08	52663	General	The numbering of the 5-carboxy substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
416	52665	2009-07-08	52665	General	The numbering of the 6-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
417	52666	2009-07-08	52666	General	The numbering of the 5-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
418	51767	2009-07-08	51767	General	The numbering of the 6-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
419	51768	2009-07-08	51768	General	The numbering of the 5-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
420	51250	2009-07-08	51250	General	The numbering of the 6-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
421	51249	2009-07-08	51249	General	The numbering of the 5-succinimidyloxycarbonyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
422	52737	2009-07-13	52737	General	The numbering of the 5-(5-carboxypentyl)carbamoyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
423	52739	2009-07-13	52739	General	The numbering of the 6-(5-carboxypentyl)carbamoyl substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
424	52765	2009-07-15	52765	General	The numbering of the 5-carboxy substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
425	52766	2009-07-15	52766	General	The numbering of the 6-carboxy substituent on the phenyl ring is based upon the numbering of the ring-closed lactone tautomer of the fluoroscein skeleton.
426	18376	2009-07-23	18376	General	The structure shown is an example of a repeating unit. Each monosaccharide may be unsulfated, sulfated once, or sulfated twice. Most commonly the hydroxy groups of the 4- and 6-positions of the N-acetyl-galactosamine are sulfated, with some chains also having sulfation at the 2-position of the iduronic acid.
427	33517	2018-07-13	33517	General	The name copernicium was submitted for IUPAC approval in July 2009. The initially proposed symbol Cp was subsequently changed to Cn when potential confusion with the previous associatiation with the name cassiopeium (cassiopium, now known as lutetium) was raised.
428	53004	2009-08-26	53004	General	The depicted structure is based on proposed structures which are shown in the above citation.
435	53019	2009-09-07	53019	General	n is generally in the range 9-18 (Source: IUBMB Enzyme Nomenclature Glossary)
436	53020	2009-09-07	53020	General	n is generally in the range 9-18 (Source: IUBMB Enzyme Nomenclature Glossary)
437	53022	2009-09-08	53022	General	n in the formula is generally in the range 9-18 (Source: IUBMB Enzyme Nomenclature Glossary)
438	53023	2009-09-08	53023	General	n in the formula is generally in the range 9-18 (Source: IUBMB Enzyme Nomenclature Glossary)
446	16110	2011-04-28	16110	General	Although phosphatidylcholine constitutes only one of a large number of phospholipids that can be designated "lecithin," the two terms are often used interchangeably.
448	53069	2009-10-14	53069	General	Other features of this entry may be viewed in the entry corresponding to its conjugate acid 2,4-dinitrobenzenesulfonic acid (ChEBI: 53070).
449	53080	2009-10-14	53080	General	Unless expressly stated, all references to amino acids are to their L-forms (IUPAC). Accordingly, more features of this compound may be found under the entry for DNP-Lys (ChEBI: 53078).
